,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
"W kernel support bw, ff5 [pixels]",,,,,,,,,,2384.917986236939,88.7728468696064,88.77284747887954,84.03335804312532,85.073351475178,84.03335806945363,95.25396238481349,2384.917986236939,88.06619181810491,1163.6070466546087,89.4681680111888,89.46816853769086,91.2290698479412,94.87541175286525,91.2290691337174,93.81897016035522,1163.6070466546087,82.08613390826447,376.2883920657773,88.0164559219765,88.01645677217134,84.06232492569262,85.7915805346221,83.90965806188451,156.74099928024427,376.2883920657773,80.22209877619325,213.19647133811938,87.70862357670516,87.70862261917902,83.90286669623546,85.56464220207936,83.75560325951366,132.70835662697144,213.19647133811938,80.06518498777628,355.1332131836558,85.79811996790826,85.79812021754388,82.91929870904853,84.18675286436265,82.81413475480369,154.4038693288907,355.1332131836558,80.19704937488818
"W kernel support bw, ff6 [pixels]",,,,,,,,,,3406.416863538638,96.56512525211312,96.56512635956936,87.78433605251489,89.74165407256754,87.7843361023045,108.09274884257978,3406.416863538638,108.13335759958638,1650.7537254702231,97.8257722589276,97.82577321109416,100.99083953935168,107.43195690600078,100.99083826325423,105.5803228204744,1650.7537254702231,87.84762961590098,525.2718184557202,95.18634834565331,95.18634989987605,87.83910799115955,91.08278227183636,87.55027006970356,205.94971520200667,525.2718184557202,80.86000908376657,289.74625403032286,94.62293676003344,94.62293500542066,87.53741147756206,90.65993547413608,87.25838283177939,169.13072758469744,289.74625403032286,80.25296114641827,494.9326584124439,91.09495472152966,91.09495518618635,85.66624111380644,88.07421306501419,85.46510306454965,202.41264925448874,494.9326584124439,80.76329795736113
"W kernel support bw, ff7 [pixels]",,,,,,,,,,4359.951786593118,105.20565243249544,105.20565405613111,92.10588608867084,95.06928294053105,92.10588616441355,121.81077772261283,4359.951786593118,141.0770264986698,2102.3686894430207,107.04985683702985,107.04985822697039,111.6466210469239,120.872833596663,111.6466192026763,118.23655414236195,2102.3686894430207,98.75693110068504,663.161956050419,103.17924279721421,103.17924508721646,92.18919676023664,97.08421072676335,91.74960186625323,253.08046719812276,663.161956050419,82.16711128005313,361.5482158561513,102.34823495935277,102.34823236863245,91.73001690163643,96.45022521033853,91.304711279685,204.73732982695049,361.5482158561513,80.64066491643244,624.398615759728,97.10244377918224,97.10244447517077,88.8659824611157,92.54654369243457,88.55639929756954,248.46312343595025,624.398615759728,81.92499225870544
"W kernel support bw, ff8 [pixels]",,,,,,,,,,5045.183580149369,112.00878517604406,112.0087871848168,95.6140885487424,99.3598553402105,95.61408864480575,132.33483920851944,5045.183580149369,172.7388289752245,2425.280578900006,114.2873319122119,114.28733362720668,119.94139176757572,131.1966308978767,119.94139052204542,127.99190388840779,2425.280578900006,110.50156164310226,761.4349286245164,109.49777256419455,109.49777540637368,95.71973983727335,101.8931637357071,95.1620275545613,287.13090938367685,761.4349286245164,83.71447593183055,412.96246817547967,108.46569067574416,108.46568745596822,95.13716660054192,101.09719459806433,94.59699875420388,230.70964137957006,412.96246817547967,81.10489026425978,716.6804826949049,101.91604048299162,101.91604135622262,91.4885451588065,96.17267874383573,91.09253336950373,281.75557508178366,716.6804826949049,83.30268390473458
"W kernel support bw, ff9 [pixels]",,,,,,,,,,5929.329636167663,121.32584114716443,121.3258436591809,100.55047179489726,105.35261449795215,100.55047191856102,146.45549629224533,5929.329636167663,222.37837353332785,2840.1439505840312,124.17093347953173,124.17093561779912,145.0610475593877,145.0610475593877,145.0610475593877,141.12786479768693,2840.1439505840312,130.57429111375507,887.2414781186047,118.18029700327071,118.18030057001764,100.68646173427801,108.57952891380818,99.96822264878607,331.0293431892918,887.2414781186047,86.6736408019505,478.91839383041406,116.88411851538486,116.88411446860567,99.9361842681474,107.56732164015092,99.23960505337028,264.3850941350293,478.91839383041406,82.00849295099556,834.8182840410261,108.60859824606533,108.6085993556507,95.21299574260217,101.26909425454518,94.69768044950744,324.69361733551233,834.8182840410261,85.94445310138406
"W kernel support bw, ff10 [pixels]",,,,,,,,,,6787.065727122124,130.7949851307581,130.7949881311823,111.98724492466839,111.98724492466839,111.98724492466839,160.54415049219418,6787.065727122124,279.08677036275094,3240.884782410499,134.18915163943484,134.1891541873683,175.13503090330536,175.13503090330536,175.13503090330536,154.2748491985145,3240.884782410499,155.06753526838204,1008.2749855079599,127.03257124284663,127.03257551523716,105.86987925859829,115.47494918418842,104.99025878026687,373.45059648941333,1008.2749855079599,90.77111069308546,542.435142222936,125.47899380960703,125.47898895616078,104.95099775688301,114.24898644987772,104.09686988995186,297.06466176586366,542.435142222936,83.29322185420341,948.4678958838066,115.51013422963877,115.51013557263846,99.13916276485118,106.58268072878872,98.5020166852585,366.19856328086763,948.4678958838066,89.61658293963318
"W kernel support bw, ff11 [pixels]",,,,,,,,,,7623.740769659585,140.32718640845147,140.32718988182515,125.93436521389373,125.93436521389373,125.93436521389373,174.52417619449247,7623.740769659585,341.8702872274318,3630.30518769191,144.25255557994942,144.25255852386343,209.3898913696043,209.3898913696043,209.3898913696043,167.3511641913367,3630.30518769191,183.33224130484004,1125.436664206465,135.9667417247809,135.966746682089,111.20652608446434,122.50079504757915,110.1664239031079,414.60955988753466,1125.436664206465,96.07709041688126,603.9328901758527,134.16319108447607,134.163185447204,110.11997474395366,121.06509341987656,109.10892521211866,328.85894321132065,603.9328901758527,85.01238848980566,1058.472510569026,122.5419765901986,122.5419781620581,103.21850331371503,112.04859522697238,102.45857988373125,406.4757668687927,1058.472510569026,94.39341470865617
-- I/O --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visibility Buffer [PetaBytes],3.304977334272,2.0267085797370985,2.0267085797370985,0.3753318499222433,0.3753318499222433,0.7506636998444866,3.304977334272,3.304977334272,0.00018237339078520866,3.1552011351771414,3.1552011351771414,3.1552011351771414,1.5776005675885707,1.5776005675885707,3.1552011351771414,3.1552011351771414,3.1552011351771414,0.00043822237988571413,3.1552011351771414,3.1552011351771414,3.1552011351771414,0.9891243092932163,0.9891243092932163,1.9782486185864325,3.1552011351771414,3.1552011351771414,0.0003202246031850536,3.1552011351771414,3.1552011351771414,3.1552011351771414,0.6961156458839867,0.6961156458839867,1.3922312917679733,3.1552011351771414,3.1552011351771414,0.00022536435067924346,3.1552011351771414,1.7161636601460508,1.7161636601460508,0.3178095998596615,0.3178095998596615,0.635619199719323,3.1552011351771414,3.1552011351771414,0.00010288944642709711,3.1552011351771414,3.1552011351771414,3.1552011351771414,1.1966991606993957,1.1966991606993957,2.3933983213987915,3.1552011351771414,3.1552011351771414,0.00038742604757157815
Total buffer ingest rate [TeraBytes/s],0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.22951231488,0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705
Working (cache) memory [TeraBytes],23706.877425823262,0.03826528794876305,0.03826528794876305,0.007296703287474795,0.007296703287474795,0.007296703287474795,1.5515469082588829,23706.877425823262,0.13313438995031665,232275.03931890073,0.3740389475395963,0.3740389886877415,0.22179409013038015,0.22179409013038015,0.22179409013038015,1.9564908892950048,232275.03931890073,19.251636919594638,25065.876671168702,0.30701670066267406,0.3070167278085644,2.3817671265583886,2.3817671265583886,2.3817671265583886,1.6651137305938593,25065.876671168702,1.719649303896364,741.7082389973715,0.24900919956308942,0.24900924122108503,0.10662927687336844,0.18470980052620165,0.10051728798357573,35.29971459225836,741.7082389973715,0.040609350517732776,112.46144132992983,0.10688069625915451,0.10688067535301678,0.04576815464856252,0.07924176093277685,0.043136725046736955,17.016100780825102,112.46144132992983,0.002928114849427485,616.4199474126957,0.2576574386329016,0.2576574559123489,0.11034767289353505,0.19203838695765713,0.10432243669765603,33.18472023517268,616.4199474126957,0.05829147713363731
Visibility I/O Rate [TeraBytes/s],0.91804925952,5.629746054825272,1.1259492109650546,1.2511061664074776,1.2511061664074776,2.5022123328149553,11.01659111424,11.01659111424,2.1884806894225037,0.8764447597714282,8.764447597714284,1.7528895195428564,5.258668558628569,5.258668558628569,10.517337117257139,10.517337117257139,10.517337117257139,5.258668558628569,0.8764447597714282,8.764447597714284,1.7528895195428564,3.2970810309773877,3.2970810309773877,6.594162061954775,10.517337117257139,10.517337117257139,3.842695238220643,0.8764447597714282,8.764447597714284,1.7528895195428564,2.320385486279955,2.320385486279955,4.64077097255991,10.517337117257139,10.517337117257139,2.704372208150922,0.8764447597714282,4.767121278183475,0.9534242556366949,1.0593653328655384,1.0593653328655384,2.1187306657310767,10.517337117257139,10.517337117257139,1.2346733571251653,0.8764447597714282,8.764447597714284,1.7528895195428564,3.988997202331319,3.988997202331319,7.977994404662638,10.517337117257139,10.517337117257139,4.649112570858938
Inter-Facet I/O Rate [TeraBytes/s],0.0,0.005004189627108756,0.0005560210696787507,0.0008389892683767158,0.0008389892683767158,0.0008389892683767158,1.9091666907061264,1.9091666907061264,0.6116231766466258,0.0,0.1779353182287886,0.019770590914309848,0.029832167360412665,0.029832167360412665,0.029832167360412665,97.75404600660022,67.88475417125014,21.74765000574083,0.0,0.15530759746931824,0.01725639971881314,0.018082266128157342,0.018082266128157342,0.018082266128157342,85.3228362941942,59.251969648745984,18.982039690694453,0.0,0.1585630712025877,0.017618119022509746,0.018461296796182664,0.018461296796182664,0.018461296796182664,60.49397734173135,60.49397734173135,19.37993092476071,0.0,0.1532155405942161,0.017023948954912903,0.017838690605856754,0.017838690605856754,0.017838690605856754,58.45382137727141,58.45382137727141,18.726343850404184,0.0,0.16776851726406566,0.018640946362673962,0.019533075178080093,0.019533075178080093,0.019533075178080093,64.00598074353285,64.00598074353285,20.505040998941354
-- Compute --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Compute Requirement [PetaFLOPS],0.011311673744497777,10.81923691365124,3.972550899404901,3.6141445576361284,3.3574693979512027,3.6288188126967356,19.912733648769517,0.52133722324992,5.547202579106509,0.010799064363199997,15.225660627712145,6.344343742692677,14.232269556794192,13.43157186222326,13.744195780005619,63.560052627299285,0.12492989679908566,13.500582037711178,0.010799064363199997,13.833492493794665,6.190077426345537,8.78589708424328,8.377742606741522,8.51933307882282,53.555092219456746,0.12492989679908566,9.860459195419681,0.010799064363199997,13.042605619625803,6.102140820442824,6.0324273128533745,5.857629270231949,5.934019830378095,42.19752467179819,0.12492989679908566,7.013630362485068,0.010799064363199997,7.02761063398539,3.3104233682862794,2.752075001664777,2.67378032796831,2.7114861205671077,38.0891238841902,0.12492989679908566,3.3322421413921606,0.010799064363199997,13.372816985040997,6.138660500932263,10.31328768728567,10.051995832240438,10.173486029520127,43.38623784348375,0.12492989679908566,11.888112667103758
-> Phase Rotation Predict [PetaFLOPS],,0.08411696590689224,0.009346329545210249,0.02379950374085049,0.004759900748170099,0.009519801496340198,0.0,,0.0,,0.52055506944,0.05783945215999999,0.22367600639999993,0.04473520127999999,0.08947040255999998,0.6362339737599999,,0.0,,0.29281222656,0.03253469184,0.0,0.0,0.0,0.3578816102399999,,0.0,,0.13013876736,0.014459863039999998,0.0,0.0,0.0,0.0,,0.0,,0.07078452806999705,0.007864947563333006,0.0,0.0,0.0,0.0,,0.0,,0.13013876736,0.014459863039999998,0.0,0.0,0.0,0.0,,0.0
-> Degridding Kernel Update [PetaFLOPS],,0.13325323880582554,0.014805915423515052,0.07281699563848949,0.07237136526434754,0.14423925443556523,0.5745729159545208,,0.039922303222294925,,0.01758799954181628,0.0019542222051590406,0.009443383308085404,0.009702668005405706,0.018886766628994647,0.04728675977495839,,0.005745261837696381,,0.010123653882189025,0.0011248504483100392,0.006706762322513325,0.007285195289332608,0.01341352444832915,0.025573340606919664,,0.0018413055549994972,,0.006801450736260888,0.0007557167665813079,0.0037296643750237687,0.003907391966897038,0.007429267707399821,0.09537496357517383,,0.0011062873384926882,,0.003104925465380268,0.00034499170910056495,0.0017102063668533265,0.0017881722330421164,0.0034071575250172155,0.02488563032893736,,0.0005037994820047951,,0.010839791688224985,0.0012044213069078288,0.006135519770427668,0.0063427790433472275,0.012237763598212123,0.15357348010953878,,0.0018718195409492475
-> Receive [PetaFLOPS],7.651548273777777e-05,,,,,,,,,7.306520617142854e-05,,,,,,,,,7.306520617142854e-05,,,,,,,,,7.306520617142854e-05,,,,,,,,,7.306520617142854e-05,,,,,,,,,7.306520617142854e-05,,,,,,,,
-> DFT [PetaFLOPS],,6.805806590176581,0.7562007322418424,3.080944590069022,3.080944590069022,3.080944590069022,13.564598954812304,,5.389301021437671,,10.685999615648914,1.187333290627657,13.060666196904227,13.060666196904227,13.060666196904227,13.060666196904227,,13.060666196904227,,10.685999615648914,1.187333290627657,8.188779020705356,8.188779020705356,8.188779020705356,13.060666196904227,,9.543891052133922,,10.685999615648914,1.187333290627657,5.763013954305451,5.763013954305451,5.763013954305451,13.060666196904227,,6.716700679849553,,5.812283726781092,0.6458093029756768,2.6310874775377524,2.6310874775377524,2.6310874775377524,13.060666196904227,,3.066490386271537,,10.685999615648914,1.187333290627657,9.907253202818568,9.907253202818568,9.907253202818568,13.060666196904227,,11.546745478033206
-> Average [PetaFLOPS],0.00030601641984,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,
-> Phase Rotation [PetaFLOPS],,0.0844461908223791,0.009382910091375455,0.004778530496695227,0.004778530496695227,0.009557060993390454,0.0,,0.0,,0.5258668558628571,0.05842965065142856,0.04519168292571427,0.04519168292571427,0.09038336585142855,0.6427261571657141,,0.0,,0.2958001064228571,0.03286667849142856,0.0,0.0,0.0,0.3615334634057142,,0.0,,0.13146671396571427,0.01460741266285714,0.0,0.0,0.0,0.0,,0.0,,0.07150681917275213,0.007945202130305792,0.0,0.0,0.0,0.0,,0.0,,0.13146671396571427,0.01460741266285714,0.0,0.0,0.0,0.0,,0.0
-> Subtract Image Component [PetaFLOPS],,3.3570818e-05,,2.051549988888889e-06,2.051549988888889e-06,4.103099977777778e-06,4.103099977777778e-06,,,,3.3570818e-05,,2.051549988888889e-06,2.051549988888889e-06,4.103099977777778e-06,4.103099977777778e-06,,,,3.3570818e-05,,2.051549988888889e-06,2.051549988888889e-06,4.103099977777778e-06,4.103099977777778e-06,,,,3.3570818e-05,,2.051549988888889e-06,2.051549988888889e-06,4.103099977777778e-06,4.103099977777778e-06,,,,3.3570818e-05,,2.051549988888889e-06,2.051549988888889e-06,4.103099977777778e-06,4.103099977777778e-06,,,,3.3570818e-05,,2.051549988888889e-06,2.051549988888889e-06,4.103099977777778e-06,4.103099977777778e-06,,
-> Solve [PetaFLOPS],,2.7367390315382507,3.0745919794409593,,,,,,,,1.1758903194902686,4.786556981468518,,,,,,,,1.1758903194902686,4.786556981468518,,,,,,,,1.1758903194902686,4.786556981468518,,,,,,,,0.639585332602344,2.6034838341620925,,,,,,,,1.1758903194902686,4.786556981468518,,,,,,
-> Subtract Visibility [PetaFLOPS],,0.0016889238164475818,0.0001876582018275091,0.0003822824397356181,0.0003822824397356181,0.0007645648794712362,0.00336618061824,,0.0006687024328790984,,0.0026293342793142853,0.00029214825325714274,0.0016068153929142855,0.0016068153929142855,0.003213630785828571,0.003213630785828571,,0.0016068153929142855,,0.0026293342793142853,0.00029214825325714274,0.0010074414261319795,0.0010074414261319795,0.002014882852263959,0.003213630785828571,,0.0011741568783451963,,0.0026293342793142853,0.00029214825325714274,0.0007090066763633196,0.0007090066763633196,0.0014180133527266392,0.003213630785828571,,0.0008263359524905593,,0.0014301363834550425,0.00015890404260611581,0.00032369496282002566,0.00032369496282002566,0.0006473899256400513,0.003213630785828571,,0.0003772613035660228,,0.0026293342793142853,0.00029214825325714274,0.0012188602562679032,0.0012188602562679032,0.0024377205125358063,0.003213630785828571,,0.0014205621744291198
-> Correct [PetaFLOPS],,0.20267085797370982,0.02251898421930109,0.04587389276827417,0.04587389276827417,0.09174778553654835,0.4039416741888,0.4039416741888,0.020061072986372948,,0.010517337117257141,0.001168593013028571,0.006427261571657142,0.006427261571657142,0.012854523143314284,0.012854523143314284,0.012854523143314284,0.0016068153929142855,,0.010517337117257141,0.001168593013028571,0.004029765704527918,0.004029765704527918,0.008059531409055836,0.012854523143314284,0.012854523143314284,0.0011741568783451963,,0.010517337117257141,0.001168593013028571,0.0028360267054532784,0.0028360267054532784,0.005672053410906557,0.012854523143314284,0.012854523143314284,0.0008263359524905593,,0.00572054553382017,0.0006356161704244633,0.0012947798512801026,0.0012947798512801026,0.0025895597025602053,0.012854523143314284,0.012854523143314284,0.0003772613035660228,,0.010517337117257141,0.001168593013028571,0.004875441025071613,0.004875441025071613,0.009750882050143225,0.012854523143314284,0.012854523143314284,0.0014205621744291198
-> IFFT [PetaFLOPS],,0.039773498793616684,0.00441927764198712,0.003618684926652469,0.004308923007735861,0.001951664501379307,0.0022431249197841967,,0.0034133071116213853,,0.42144792687313226,0.04682754515790373,0.05879269959523421,0.050266032826005724,0.023517079733531853,0.0059441039315242415,,0.14471068692700748,,0.25132420308362663,0.02792491036478989,0.046986157767373214,0.038443221360481866,0.018794463952766297,0.004022471441262413,,0.1255320962348846,,0.15038082575232073,0.01670897940578745,0.021689451875994078,0.01701564053598008,0.008905059696454205,0.004843133977032565,,0.12828426754408387,,0.06585112899288853,0.007316792741850546,0.009498331077570315,0.007453097634055571,0.003900066542751844,0.002840344002637311,,0.12376479518192794,,0.18426077099386948,0.02047341839305506,0.02658157054636495,0.020807704701048743,0.01089990882791398,0.004872605799182231,,0.1360796611235766
-> Source Find [PetaFLOPS],,1.5e-11,,,,,,,,,1.5e-11,,,,,,,,,1.5e-11,,,,,,,,,1.5e-11,,,,,,,,,1.5e-11,,,,,,,,,1.5e-11,,,,,,,
-> Gridding Kernel Update [PetaFLOPS],,0.13325323880582554,0.014805915423515052,0.07281699563848949,0.07237136526434754,0.14423925443556523,0.5745729159545208,,0.039922303222294925,,0.01758799954181628,0.0019542222051590406,0.009443383308085404,0.009702668005405706,0.018886766628994647,0.04728675977495839,,0.005745261837696381,,0.010123653882189025,0.0011248504483100392,0.006706762322513325,0.007285195289332608,0.01341352444832915,0.025573340606919664,,0.0018413055549994972,,0.006801450736260888,0.0007557167665813079,0.0037296643750237687,0.003907391966897038,0.007429267707399821,0.09537496357517383,,0.0011062873384926882,,0.003104925465380268,0.00034499170910056495,0.0017102063668533265,0.0017881722330421164,0.0034071575250172155,0.02488563032893736,,0.0005037994820047951,,0.010839791688224985,0.0012044213069078288,0.006135519770427668,0.0063427790433472275,0.012237763598212123,0.15357348010953878,,0.0018718195409492475
