Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
AW kernel support bw9 [uv-pixels],,,,,,,,,,741.1533867722675,15.479210673849126,15.479211088237436,12.788734655660084,13.189697500584426,12.166888115096825,78.21430163285359,741.1533867722675,27.453409685583765,354.9912336074096,15.249974013011386,15.24997346422416,12.05910102209735,14.76243042595843,17.600917731322873,61.0188533638695,354.9912336074096,15.728976792382493,110.81949290499439,13.662135152251654,13.662135148871817,13.01971440419494,14.359952031599516,12.880321331969554,40.94829642076824,110.81949290499439,9.9186692733526,59.705897419808906,13.507086231155641,13.507086415450098,12.882237145366815,14.18294434796815,12.747202913309442,32.716375619794796,59.705897419808906,9.27816061048529,104.26120798333292,12.331790092566955,12.331790092520361,12.005903824295062,13.067928461944996,11.906424264309623,40.0425988757862,104.26120798333292,9.819025711354973
AW kernel support bw10 [uv-pixels],,,,,,,,,,848.3720180465107,16.886091305724296,16.886091794927626,13.682648858410664,14.164178854237178,13.302456907594214,88.77337939942704,848.3720180465107,34.61245833139215,405.0871467362754,16.61530483545241,16.615304186800074,12.801516917889284,16.038253167065005,21.453539571559386,69.16193184216486,405.0871467362754,18.886974882761013,125.95897437267747,14.729419925030651,14.729419920994532,13.960253773719618,15.560615693035707,13.79279433422044,46.24857662046861,125.95897437267747,10.475711891424412,67.66413880317448,14.544152372864371,14.544152593212168,13.795097349177054,15.350160226678362,13.632669662143755,36.827024291338496,67.66413880317448,9.455290191585169,118.47833066128692,13.131622962718966,13.131622962662645,12.736999491577148,14.01812629638951,12.616242317595141,45.21309998303113,118.47833066128692,10.319226546973004
AW kernel support bw11 [uv-pixels],,,,,,,,,,952.9576272958844,18.2876730095774,18.287673570675622,15.126272850277326,15.148375799543889,15.126272850277326,98.98950542741873,952.9576272958844,42.510898104369716,453.7672130995211,17.976946246612822,17.976945501933432,13.559138947665462,17.313761011553474,25.808225011543886,77.0420117870737,453.7672130995211,22.498163363183703,140.6120374659127,15.803602823367816,15.80360281869633,14.911462678105877,16.763682344281822,14.71669116949776,51.38617864824556,140.6120374659127,11.190682021617901,75.3656644131794,15.589065428778737,15.58906568406515,14.71937120164061,16.520949049749674,14.530254660435984,40.82023055529945,75.3656644131794,9.691415496411665,132.23724274660069,13.945551326023397,13.945551325957553,13.483497668756645,14.978726741193354,13.341810601312448,50.22573866348266,132.23724274660069,10.964514310635488
-- I/O --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visibility Buffer [PetaBytes],3.292092432384001,2.018807181765414,2.018807181765414,0.37386856785626965,0.37386856785626965,0.7477371357125393,3.292092432384001,3.292092432384001,0.00018166238341372638,3.123330416639999,3.123330416639999,3.123330416639999,1.5616652083199996,1.5616652083199996,3.123330416639999,3.123330416639999,3.123330416639999,0.00043379589119999987,3.123330416639999,3.123330416639999,3.123330416639999,0.9791331546538908,0.9791331546538908,1.9582663093077817,3.123330416639999,3.123330416639999,0.00031699001123368945,3.123330416639999,3.123330416639999,3.123330416639999,0.6890841747134411,0.6890841747134411,1.3781683494268822,3.123330416639999,3.123330416639999,0.00022308794309662487,3.123330416639999,1.698828673679929,1.698828673679929,0.3145994018812811,0.3145994018812811,0.6291988037625622,3.123330416639999,3.123330416639999,0.00010185015908944967,3.123330416639999,3.123330416639999,3.123330416639999,1.184611290389301,1.184611290389301,2.369222580778602,3.123330416639999,3.123330416639999,0.00038351265315166315
Total buffer ingest rate [TeraBytes/s],0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.22951231488,0.45902462976,0.45902462976,0.45902462976,0.22951231488,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705,0.21911118994285705,0.4382223798857141,0.4382223798857141,0.4382223798857141,0.21911118994285705
Cleaning memory [PetaBytes],(undefined),0.015179375202229896,(undefined),0.0020822188206076676,0.0020822188206076676,0.008262773097649475,13.537727443188897,(undefined),(undefined),(undefined),0.3084212182632336,(undefined),0.04230743734749433,0.04230743734749433,0.4230743734749433,481.36462048704647,(undefined),(undefined),(undefined),0.20189987671011375,(undefined),0.027695456338835907,0.027695456338835907,0.2564394105447769,420.15033023656247,(undefined),(undefined),(undefined),0.13742132837557602,(undefined),0.013090737728202254,0.013090737728202254,0.26181475456404507,428.95729387773144,(undefined),(undefined),(undefined),0.06639340092416032,(undefined),0.006324626669349213,0.006324626669349213,0.25298506677396854,414.49073340247,(undefined),(undefined),(undefined),0.21809907244328539,(undefined),0.02077608905304883,0.02077608905304883,0.2770145207073177,453.8605907268693,(undefined),(undefined)
Working (cache) memory [TeraBytes],5.064335387596523,0.00040488178118518924,0.00040488178118518924,4.574963986497719e-05,4.574963986497719e-05,0.00011536501076555757,0.00031574526270643287,5.064335387596523,7.158349091275741e-05,28.353886635608,0.0064782267281795715,0.006478227515046581,0.000529934629391,0.0005335374880806866,0.000529934629391,0.03139135488455348,28.353886635608,0.002350053334911455,2.2948495487520177,0.0033342320052767737,0.003334231452333103,0.00023070750844204576,0.0003180840429473356,0.00034778976322711013,0.011008870207969746,2.2948495487520177,0.00021545226541462196,0.04527027825911691,0.0008979259641488841,0.0008979259629704122,2.7534144152250704e-05,4.6348264801149504e-05,2.5865339523259453e-05,0.002121595848572368,0.04527027825911691,4.819649313464732e-06,0.0034320508218362374,0.00042235604677311254,0.0004223560778961457,1.294395897025608e-05,2.178432683783185e-05,1.2160392151409297e-05,0.0005170749828088685,0.0034320508218362374,3.80593962436689e-07,0.056434931708926,0.0007427129954733439,0.0007427129954553144,2.4873244057795062e-05,4.218552251687132e-05,2.347983600105709e-05,0.0029650334422574266,0.056434931708926,6.036457085921291e-06
Visibility I/O Rate [TeraBytes/s],0.914470120106667,5.607797727126149,1.12155954542523,1.2462285595208986,1.2462285595208986,2.4924571190417972,10.973641441280003,10.973641441280003,0.36332476682745274,0.8675917823999998,8.675917823999997,1.7351835647999996,5.205550694399998,5.205550694399998,10.411101388799995,10.411101388799995,10.411101388799995,0.8675917823999998,0.8675917823999998,8.675917823999997,1.7351835647999996,3.2637771821796364,3.2637771821796364,6.527554364359273,10.411101388799995,10.411101388799995,0.633980022467379,0.8675917823999998,8.675917823999997,1.7351835647999996,2.2969472490448037,2.2969472490448037,4.5938944980896075,10.411101388799995,10.411101388799995,0.44617588619324977,0.8675917823999998,4.718968537999802,0.9437937075999606,1.0486646729376037,1.0486646729376037,2.0973293458752074,10.411101388799995,10.411101388799995,0.20370031817889936,0.8675917823999998,8.675917823999997,1.7351835647999996,3.94870430129767,3.94870430129767,7.89740860259534,10.411101388799995,10.411101388799995,0.7670253063033263
Inter-Facet I/O Rate [TeraBytes/s],0.0,0.010008379254217511,0.0011120421393575014,0.0016779785367534315,0.0016779785367534315,0.0011652628727454387,1.9091666907061264,1.9091666907061264,0.11120421393575015,0.0,0.3558706364575772,0.039541181828619695,0.05966433472082533,0.05966433472082533,0.05966433472082533,67.88475417125014,67.88475417125014,3.954118182861969,0.0,0.3106151949386365,0.03451279943762628,0.05207692644909315,0.05207692644909315,0.036164532256314684,59.251969648745984,59.251969648745984,3.451279943762628,0.0,0.3171261424051754,0.03523623804501949,0.03692259359236533,0.03692259359236533,0.03692259359236533,60.49397734173135,60.49397734173135,3.5236238045019475,0.0,0.3064310811884322,0.034047897909825806,0.03567738121171351,0.03567738121171351,0.03567738121171351,58.45382137727141,58.45382137727141,3.404789790982579,0.0,0.33553703452813133,0.037281892725347925,0.039066150356160186,0.039066150356160186,0.039066150356160186,64.00598074353285,64.00598074353285,3.728189272534792
-- Compute --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Compute Requirement [PetaFLOP/s],0.6323672603670755,8.959317223942652,0.9859878185857569,3.4411416467292537,3.2780743802629626,3.4715530231919587,28.326526837105533,0.5193047194555733,0.4999510842554615,0.6036604152474057,17.233332565538838,1.7480575827088136,14.290618144680698,13.51378535954474,14.057244378378385,340.45405889311667,0.12366797864959994,1.2529447653312895,0.6036604152474057,14.455179245096252,1.4962949569351929,8.806465178039296,8.420465074632695,8.692058025002098,282.8691884678935,0.12366797864959994,0.9187708185788441,0.6036604152474057,12.896986715928682,1.3576247731309208,6.071841010567061,5.8733764431708035,6.087809265541156,275.37825385142474,0.12366797864959994,0.660603389763946,0.6036604152474057,6.877704053903292,0.7276556467250588,2.7690789846551356,2.680792085054299,2.8569315067017107,263.42135128951014,0.12366797864959994,0.32528540276853435,0.6036604152474057,13.75481433549136,1.4098232171216305,10.350802725593043,10.069439485097245,10.327805396730037,290.04476502355743,0.12366797864959994,1.1049271300142796
-> FFT [PetaFLOP/s],,0.012915607327790547,0.001435067480669054,0.005153838082903826,0.001245219427125133,0.00285811955485263,1.5018287188052961,,0.00062060129302207,,0.19540261782545598,0.021711400817884433,0.09301784285647319,0.017194349676406904,0.04271629478913167,16.983588263395994,,0.026311033986728634,,0.09579492443496453,0.010643881271129953,0.037780509966958954,0.010705069455156334,0.030754578666882894,8.145343092019697,,0.022824017497251745,,0.04066465253123198,0.004518294728309557,0.032925677726535096,0.005233001291556164,0.013538910106886364,3.195435720687914,,0.023324412280742515,,0.017801586629812582,0.001977954005646935,0.014418262257177529,0.002291697329995785,0.005928543312527502,1.8649375447054912,,0.022502690033077803,,0.051796689323152324,0.005755187702634191,0.040337330975359104,0.006388625693513712,0.016551195723481193,3.227504483568312,,0.024741756567923014
-> Degridding Kernel Update [PetaFLOP/s],,0.5003650757106347,0.055596119524235446,0.0437716062602701,0.04308397462352051,0.06932350530137359,0.4990999248317181,,0.0013121481055755947,,0.3750479203715124,0.041671993501742985,0.027846488329067456,0.02942352685754245,0.051213210308686086,1.9851823429888906,,0.00040726371379450483,,0.15563428170486426,0.01729269670287971,0.013977091741748241,0.010180834315605453,0.008559148920928943,0.5151017705722105,,7.958631815644334e-05,,0.065164649503254,0.0072405166083922695,0.0017800251599621542,0.0020554537914309477,0.003508680833606297,0.1081169562197471,,3.825309302180908e-05,,0.029333184325797332,0.00325924277847051,0.0008056122952813938,0.0009259180605757134,0.0015887753482748056,0.026577484590644237,,1.706415741953684e-05,,0.09438149965409957,0.01048683329484087,0.0027442079919630215,0.003056149378502522,0.005435071973252784,0.1717728683285723,,6.530666092933383e-05
-> Phase Rotation [PetaFLOP/s],,0.14720469033706143,0.016356076704117935,0.0053310888379505105,0.0053310888379505105,0.0,0.0,,0.0,,0.44637597204479984,0.04959733022719999,0.05010342543359999,0.05010342543359999,0.10020685086719998,0.0,,0.0,,0.3279496937471999,0.036438854860799993,0.031413855378479,0.013961713501546224,0.0,0.0,,0.0,,0.2277428428799999,0.025304760319999994,0.0,0.0,0.0,0.0,,0.0,,0.12387292412249483,0.013763658235832758,0.0,0.0,0.0,0.0,,0.0,,0.2277428428799999,0.025304760319999994,0.0,0.0,0.0,0.0,,0.0
-> Phase Rotation Predict [PetaFLOP/s],,0.14720469033706143,0.016356076704117935,0.026655444189752554,0.0053310888379505105,0.0,0.0,,0.0,,0.44637597204479984,0.04959733022719999,0.2505171271679999,0.05010342543359999,0.10020685086719998,0.0,,0.0,,0.3279496937471999,0.036438854860799993,0.157069276892395,0.013961713501546224,0.0,0.0,,0.0,,0.2277428428799999,0.025304760319999994,0.0,0.0,0.0,0.0,,0.0,,0.12387292412249483,0.013763658235832758,0.0,0.0,0.0,0.0,,0.0,,0.2277428428799999,0.025304760319999994,0.0,0.0,0.0,0.0,,0.0
-> Visibility Weighting [PetaFLOP/s],,0.0008774607639387945,9.749564043764384e-05,7.944264740494452e-05,7.944264740494452e-05,0.00015722767916919074,0.0016516118510884372,,1.4740449181011487e-05,,0.0019631322949050143,0.00021812581054500162,0.00018289514251529183,0.00018289514251529183,0.00036579028503058367,0.0011955647265367239,,1.6610273184708557e-05,,0.0011082040464388495,0.00012313378293764995,9.199663294939779e-05,9.433537606262513e-05,0.00016926334079517125,0.0011955647265367239,,9.109116636118268e-06,,0.0007736116060678187,8.595684511864652e-05,5.9561195476861966e-05,5.9561195476861966e-05,0.00011912239095372393,0.0011955647265367239,,6.410719295823568e-06,,0.00035311146427134595,3.923460714126066e-05,2.7190497762023343e-05,2.7190497762023343e-05,5.438099552404669e-05,0.0011955647265367239,,2.926795732738591e-06,,0.0014946658180329138,0.00016607397978143487,0.00010241960451675375,0.00010241960451675375,0.0002048392090335075,0.0011955647265367239,,1.1024663227374318e-05
-> Flag [PetaFLOP/s],0.01063407058944,0.05867158372005733,0.006519064857784147,0.013280123087394576,0.013280123087394576,0.02656024617478915,0.11693786660864,0.11693786660864,0.002111825207184569,0.01015215180068571,0.09077179023359995,0.010085754470399996,0.05547164958719997,0.05547164958719997,0.11094329917439993,0.11094329917439993,0.11094329917439993,0.005042877235199998,0.01015215180068571,0.09077179023359995,0.010085754470399996,0.03477962559760175,0.03477962559760175,0.0695592511952035,0.11094329917439993,0.11094329917439993,0.0036850088805916387,0.01015215180068571,0.09077179023359995,0.010085754470399996,0.02447684412263369,0.02447684412263369,0.04895368824526738,0.11094329917439993,0.11094329917439993,0.002593397338498263,0.01015215180068571,0.04937220832882293,0.00548580092542477,0.011174832920991338,0.011174832920991338,0.022349665841982676,0.11094329917439993,0.11094329917439993,0.0011840080994148523,0.01015215180068571,0.09077179023359995,0.010085754470399996,0.04207838021070328,0.04207838021070328,0.08415676042140656,0.11094329917439993,0.11094329917439993,0.0044583345928880845
-> Gridding Kernel Update [PetaFLOP/s],,0.5003650757106347,0.055596119524235446,0.0437716062602701,0.04308397462352051,0.06932350530137359,0.4990999248317181,,0.0013121481055755947,,0.3750479203715124,0.041671993501742985,0.027846488329067456,0.02942352685754245,0.051213210308686086,1.9851823429888906,,0.00040726371379450483,,0.15563428170486426,0.01729269670287971,0.013977091741748241,0.010180834315605453,0.008559148920928943,0.5151017705722105,,7.958631815644334e-05,,0.065164649503254,0.0072405166083922695,0.0017800251599621542,0.0020554537914309477,0.003508680833606297,0.1081169562197471,,3.825309302180908e-05,,0.029333184325797332,0.00325924277847051,0.0008056122952813938,0.0009259180605757134,0.0015887753482748056,0.026577484590644237,,1.706415741953684e-05,,0.09438149965409957,0.01048683329484087,0.0027442079919630215,0.003056149378502522,0.005435071973252784,0.1717728683285723,,6.530666092933383e-05
-> Reprojection [PetaFLOP/s],,0.009457272519211237,0.0010508080575462077,0.0038047588480648147,0.00011490852925833371,0.002001101208454933,1.051499493431289,,,,0.12408556844842868,0.013787284644801213,0.05986920874515848,0.0013833530191654183,0.027493550602934437,10.074037612892345,,,,0.06035584763879747,0.006706205783605065,0.0244712556739435,0.0008350969753405226,0.018349267195067687,4.859799199652528,,,,0.02517983843615269,0.0027977598278597234,0.019627098118992152,0.00038992602771624837,0.008070586103013437,1.9048090959211998,,,,0.011039784353298698,0.001226642666025967,0.008607468211956355,0.00017101325707215826,0.0035392439945655645,1.1133374013463682,,,,0.031992232795160266,0.003554692532833701,0.023987000818478193,0.0004748825902514364,0.009842335518144722,1.9192681026984073,,
